# Volumenladung, Potential mit und ohne Ladung, und die Differenz.
# Die Ladungsdichte ist die deponierte Knotenladung geteilt durch das
# zugehoerige Knotenvolumen -- eine ABGELEITETE Groesse zur Anzeige,
# nicht die Groesse, mit der gerechnet wurde (das ist die Knotenladung).
r_m,z_m,node_charge_C,phi_V,phi_no_charge_V,dphi_V,Er_V_per_m,Ez_V_per_m,dEr_V_per_m,dEz_V_per_m
3.333333333e-07,2.466666667e-05,0.000000000e+00,6.351388133e+01,5.979521099e+01,3.718670341e+00,1.738404107e+05,-6.071652461e+06,2.546914013e+04,5.975988564e+05
6.666666667e-07,2.466666667e-05,0.000000000e+00,6.344636574e+01,5.973749530e+01,3.708870431e+00,2.823396251e+05,-6.070164758e+06,4.120971060e+04,5.949682644e+05
1.000000000e-06,2.466666667e-05,0.000000000e+00,6.333647785e+01,5.964348854e+01,3.692989308e+00,4.050891584e+05,-6.067693594e+06,5.879271500e+04,5.907196360e+05
1.333333333e-06,2.466666667e-05,0.000000000e+00,6.318377056e+01,5.951270177e+01,3.671068794e+00,5.311021548e+05,-6.064160578e+06,7.648352282e+04,5.848793804e+05
1.666666667e-06,2.466666667e-05,0.000000000e+00,6.298818951e+01,5.934495364e+01,3.643235870e+00,6.580998126e+05,-6.059469417e+06,9.383869628e+04,5.775069833e+05
2.000000000e-06,2.466666667e-05,0.000000000e+00,6.274982354e+01,5.914014252e+01,3.609681023e+00,7.852605594e+05,-6.053505820e+06,1.106374763e+05,5.686788351e+05
2.333333333e-06,2.466666667e-05,0.000000000e+00,6.246882573e+01,5.889819447e+01,3.570631257e+00,9.121807634e+05,-6.046136202e+06,1.267261077e+05,5.584858064e+05
2.666666667e-06,2.466666667e-05,0.000000000e+00,6.214539873e+01,5.861904650e+01,3.526352230e+00,1.038625061e+06,-6.037209056e+06,1.419894456e+05,5.470306782e+05
3.000000000e-06,2.466666667e-05,0.000000000e+00,6.177978035e+01,5.830264040e+01,3.477139944e+00,1.164431452e+06,-6.026556903e+06,1.563301558e+05,5.344257474e+05
3.333333333e-06,2.466666667e-05,0.000000000e+00,6.137223603e+01,5.794892048e+01,3.423315552e+00,1.289483759e+06,-6.013996841e+06,1.696711316e+05,5.207921340e+05
3.666666667e-06,2.466666667e-05,0.000000000e+00,6.092305736e+01,5.755783317e+01,3.365224186e+00,1.413690683e+06,-5.999332306e+06,1.819484765e+05,5.062580076e+05
4.000000000e-06,2.466666667e-05,0.000000000e+00,6.043255303e+01,5.712932755e+01,3.303225478e+00,1.536981473e+06,-5.982353233e+06,1.931144178e+05,4.909585020e+05
4.333333333e-06,2.466666667e-05,0.000000000e+00,5.990105006e+01,5.666335653e+01,3.237693538e+00,1.659302650e+06,-5.962839074e+06,2.031382160e+05,4.750328284e+05
4.666666667e-06,2.466666667e-05,0.000000000e+00,5.932888645e+01,5.615987834e+01,3.169008105e+00,1.780612929e+06,-5.940560343e+06,2.120037431e+05,4.586229202e+05
5.000000000e-06,2.466666667e-05,0.000000000e+00,5.871640934e+01,5.561885853e+01,3.097550805e+00,1.900886201e+06,-5.915281534e+06,2.197143193e+05,4.418707514e+05
5.333333333e-06,2.466666667e-05,0.000000000e+00,5.806397188e+01,5.504027207e+01,3.023699816e+00,2.020106744e+06,-5.886765150e+06,2.262893364e+05,4.249145955e+05
5.666666667e-06,2.466666667e-05,0.000000000e+00,5.737192907e+01,5.442410584e+01,2.947823237e+00,2.138268911e+06,-5.854774674e+06,2.317651034e+05,4.078864056e+05
6.000000000e-06,2.466666667e-05,0.000000000e+00,5.664063702e+01,5.377036136e+01,2.870275664e+00,2.255374484e+06,-5.819078651e+06,2.361932055e+05,3.909081376e+05
6.333333333e-06,2.466666667e-05,0.000000000e+00,5.587045031e+01,5.307905773e+01,2.791392585e+00,2.371428460e+06,-5.779453704e+06,2.396372144e+05,3.740892149e+05
6.666666667e-06,2.466666667e-05,0.000000000e+00,5.506172245e+01,5.235023485e+01,2.711487605e+00,2.486436243e+06,-5.735687017e+06,2.421707299e+05,3.575245996e+05
7.000000000e-06,2.466666667e-05,0.000000000e+00,5.421480641e+01,5.158395686e+01,2.630849549e+00,2.600398861e+06,-5.687578251e+06,2.438734246e+05,3.412935083e+05
7.333333333e-06,2.466666667e-05,0.000000000e+00,5.333005680e+01,5.078031584e+01,2.549740968e+00,2.713309250e+06,-5.634940361e+06,2.448281051e+05,3.254593218e+05
7.666666667e-06,2.466666667e-05,0.000000000e+00,5.240783327e+01,4.993943574e+01,2.468397529e+00,2.825148497e+06,-5.577599887e+06,2.451177195e+05,3.100701136e+05
8.000000000e-06,2.466666667e-05,0.000000000e+00,5.144850479e+01,4.906147654e+01,2.387028249e+00,2.935882650e+06,-5.515396662e+06,2.448228829e+05,2.951598711e+05
8.333333333e-06,2.466666667e-05,0.000000000e+00,5.045245506e+01,4.814663863e+01,2.305816436e+00,3.045460156e+06,-5.448183194e+06,2.440200058e+05,2.807501438e+05
8.666666667e-06,2.466666667e-05,0.000000000e+00,4.942008854e+01,4.719516739e+01,2.224921158e+00,3.153809949e+06,-5.375823963e+06,2.427800142e+05,2.668518982e+05
9.000000000e-06,2.466666667e-05,0.000000000e+00,4.835183705e+01,4.620735799e+01,2.144479069e+00,3.260840129e+06,-5.298194806e+06,2.411676069e+05,2.534674058e+05
9.333333333e-06,2.466666667e-05,0.000000000e+00,4.724816674e+01,4.518356032e+01,2.064606420e+00,3.366437171e+06,-5.215182521e+06,2.392409605e+05,2.405920322e+05
9.666666667e-06,2.466666667e-05,0.000000000e+00,4.610958527e+01,4.412418412e+01,1.985401147e+00,3.470465554e+06,-5.126684784e+06,2.370517756e+05,2.282158418e+05
1.000000000e-05,2.466666667e-05,0.000000000e+00,4.493664907e+01,4.302970415e+01,1.906944923e+00,3.572767743e+06,-5.032610415e+06,2.346455570e+05,2.163249777e+05
1.033333333e-05,2.466666667e-05,0.000000000e+00,4.372997059e+01,4.190066547e+01,1.829305117e+00,3.673164442e+06,-4.932879999e+06,2.320620404e+05,2.049028083e+05
1.066666667e-05,2.466666667e-05,0.000000000e+00,4.249022538e+01,4.073768877e+01,1.752536615e+00,3.771455072e+06,-4.827426843e+06,2.293356962e+05,1.939308545e+05
1.100000000e-05,2.466666667e-05,0.000000000e+00,4.121815908e+01,3.954147561e+01,1.676683470e+00,3.867418450e+06,-4.716198233e+06,2.264962603e+05,1.833895232e+05
1.133333333e-05,2.466666667e-05,0.000000000e+00,3.991459402e+01,3.831281362e+01,1.601780399e+00,3.960813658e+06,-4.599156953e+06,2.235692603e+05,1.732586737e+05
1.166666667e-05,2.466666667e-05,0.000000000e+00,3.858043565e+01,3.705258155e+01,1.527854104e+00,4.051381095e+06,-4.476283013e+06,2.205765143e+05,1.635180478e+05
1.200000000e-05,2.466666667e-05,0.000000000e+00,3.721667845e+01,3.576175401e+01,1.454924436e+00,4.138843742e+06,-4.347575542e+06,2.175365926e+05,1.541475889e+05
1.233333333e-05,2.466666667e-05,0.000000000e+00,3.582441142e+01,3.444140600e+01,1.383005421e+00,4.222908629e+06,-4.213054801e+06,2.144652357e+05,1.451276717e+05
1.266666667e-05,2.466666667e-05,0.000000000e+00,3.440482311e+01,3.309271696e+01,1.312106150e+00,4.303268547e+06,-4.072764256e+06,2.113757282e+05,1.364392640e+05
1.300000000e-05,2.466666667e-05,0.000000000e+00,3.295920590e+01,3.171697436e+01,1.242231548e+00,4.379603996e+06,-3.926772661e+06,2.082792279e+05,1.280640340e+05
1.333333333e-05,2.466666667e-05,0.000000000e+00,3.148895972e+01,3.031557667e+01,1.173383049e+00,4.451585404e+06,-3.775176106e+06,2.051850561e+05,1.199844166e+05
1.366666667e-05,2.466666667e-05,0.000000000e+00,2.999559485e+01,2.889003568e+01,1.105559173e+00,4.518875611e+06,-3.618099959e+06,2.021009493e+05,1.121836491e+05
1.400000000e-05,2.466666667e-05,0.000000000e+00,2.848073398e+01,2.744197796e+01,1.038756024e+00,4.581132631e+06,-3.455700661e+06,1.990332777e+05,1.046457833e+05
1.433333333e-05,2.466666667e-05,0.000000000e+00,2.694611321e+01,2.597314548e+01,9.729677252e-01,4.638012669e+06,-3.288167306e+06,1.959872344e+05,9.735568067e+04
1.466666667e-05,2.466666667e-05,0.000000000e+00,2.539358201e+01,2.448539523e+01,9.081867861e-01,4.689173411e+06,-3.115722948e+06,1.929669979e+05,9.029899602e+04
1.500000000e-05,2.466666667e-05,0.000000000e+00,2.382510216e+01,2.298069773e+01,8.444044269e-01,4.734277527e+06,-2.938625585e+06,1.899758719e+05,8.346215151e+04
1.533333333e-05,2.466666667e-05,0.000000000e+00,2.224274532e+01,2.146113447e+01,7.816108535e-01,4.772996387e+06,-2.757168764e+06,1.870164054e+05,7.683230568e+04
1.566666667e-05,2.466666667e-05,0.000000000e+00,2.064868953e+01,1.992889403e+01,7.197954970e-01,4.805013930e+06,-2.571681748e+06,1.840904954e+05,7.039731858e+04
1.600000000e-05,2.466666667e-05,0.000000000e+00,1.904521426e+01,1.838626704e+01,6.589472201e-01,4.830030634e+06,-2.382529215e+06,1.811994745e+05,6.414571480e+04
1.633333333e-05,2.466666667e-05,0.000000000e+00,1.743469429e+01,1.683563979e+01,5.990544971e-01,4.847767544e+06,-2.190110441e+06,1.783441861e+05,5.806664564e+04
1.666666667e-05,2.466666667e-05,0.000000000e+00,1.581959212e+01,1.527948656e+01,5.401055687e-01,4.857970264e+06,-1.994857947e+06,1.755250474e+05,5.214985129e+04
1.700000000e-05,2.466666667e-05,0.000000000e+00,1.420244924e+01,1.372036066e+01,4.820885783e-01,4.860412856e+06,-1.797235592e+06,1.727421043e+05,4.638562347e+04
1.733333333e-05,2.466666667e-05,0.000000000e+00,1.258587600e+01,1.216088431e+01,4.249916904e-01,4.854901568e+06,-1.597736108e+06,1.699950768e+05,4.076476917e+04
1.766666667e-05,2.466666667e-05,0.000000000e+00,1.097254046e+01,1.060373726e+01,3.688031951e-01,4.841278289e+06,-1.396878098e+06,1.672833974e+05,3.527857569e+04
1.800000000e-05,2.466666667e-05,0.000000000e+00,9.365156004e+00,9.051644404e+00,3.135116004e-01,4.819423680e+06,-1.195202505e+06,1.646062439e+05,2.991877711e+04
1.833333333e-05,2.466666667e-05,0.000000000e+00,7.766468139e+00,7.507362425e+00,2.591057145e-01,4.789259876e+06,-9.932686151e+05,1.619625657e+05,2.467752244e+04
1.866666667e-05,2.466666667e-05,0.000000000e+00,6.179240409e+00,5.973665690e+00,2.055747196e-01,4.750752701e+06,-7.916496325e+05,1.593511064e+05,1.954734539e+04
1.900000000e-05,2.466666667e-05,0.000000000e+00,4.606239714e+00,4.453331475e+00,1.529082392e-01,4.703913331e+06,-5.909279098e+05,1.567704212e+05,1.452113582e+04
1.933333333e-05,2.466666667e-05,0.000000000e+00,3.050221177e+00,2.949124778e+00,1.010963994e-01,4.648799350e+06,-3.916899045e+05,1.542188917e+05,9.592112886e+03
1.966666667e-05,2.466666667e-05,0.000000000e+00,1.513912786e+00,1.463782900e+00,5.012988619e-02,4.585515164e+06,-1.945209587e+05,1.516947362e+05,4.753799759e+03
2.000000000e-05,2.466666667e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.552146300e+06,-9.734459585e+04,1.504497660e+05,2.376497000e+03
0.000000000e+00,2.533333333e-05,0.000000000e+00,6.776518541e+01,6.441653612e+01,3.348649289e+00,8.836840684e+04,-6.598210152e+06,1.071803170e+04,5.287912107e+05
3.333333333e-07,2.533333333e-05,0.000000000e+00,6.773575098e+01,6.439064144e+01,3.345109539e+00,1.767035765e+05,-6.597208704e+06,2.138596038e+04,5.276555707e+05
6.666666667e-07,2.533333333e-05,0.000000000e+00,6.766708364e+01,6.433021315e+01,3.336870486e+00,2.870577609e+05,-6.595323659e+06,3.462112153e+04,5.255455304e+05
1.000000000e-06,2.533333333e-05,0.000000000e+00,6.755529584e+01,6.423177950e+01,3.323516339e+00,4.119947523e+05,-6.592213919e+06,4.942096905e+04,5.221341801e+05
1.333333333e-06,2.533333333e-05,0.000000000e+00,6.739988382e+01,6.409481624e+01,3.305067572e+00,5.404033552e+05,-6.587807681e+06,6.434478138e+04,5.174395440e+05
1.666666667e-06,2.533333333e-05,0.000000000e+00,6.720074122e+01,6.391911629e+01,3.281624927e+00,6.700109171e+05,-6.582022784e+06,7.902646320e+04,5.115033728e+05
2.000000000e-06,2.533333333e-05,0.000000000e+00,6.695788192e+01,6.370455111e+01,3.253330806e+00,8.000219833e+05,-6.574759627e+06,9.328475060e+04,5.043824227e+05
2.333333333e-06,2.533333333e-05,0.000000000e+00,6.667137881e+01,6.345101622e+01,3.220362589e+00,9.300678359e+05,-6.565901022e+06,1.069977124e+05,4.961449653e+05
2.666666667e-06,2.533333333e-05,0.000000000e+00,6.634133936e+01,6.315841370e+01,3.182925660e+00,1.059942067e+06,-6.555312771e+06,1.200699624e+05,4.868690091e+05
3.000000000e-06,2.533333333e-05,0.000000000e+00,6.596789590e+01,6.282664568e+01,3.141250223e+00,1.189514948e+06,-6.542844539e+06,1.324246074e+05,4.766409648e+05
3.333333333e-06,2.533333333e-05,0.000000000e+00,6.555119974e+01,6.245561197e+01,3.095587771e+00,1.318696945e+06,-6.528331111e+06,1.439981446e+05,4.655541949e+05
3.666666667e-06,2.533333333e-05,0.000000000e+00,6.509141644e+01,6.204520966e+01,3.046206783e+00,1.447423961e+06,-6.511593469e+06,1.547402937e+05,4.537078825e+05
4.000000000e-06,2.533333333e-05,0.000000000e+00,6.458872368e+01,6.159533368e+01,2.993389999e+00,1.575648754e+06,-6.492440422e+06,1.646130325e+05,4.412054210e+05
4.333333333e-06,2.533333333e-05,0.000000000e+00,6.404330763e+01,6.110587803e+01,2.937429594e+00,1.703336449e+06,-6.470669959e+06,1.735905260e+05,4.281531375e+05
4.666666667e-06,2.533333333e-05,0.000000000e+00,6.345536145e+01,6.057673743e+01,2.878624022e+00,1.830462392e+06,-6.446071235e+06,1.816598092e+05,4.146584336e+05
5.000000000e-06,2.533333333e-05,0.000000000e+00,6.282508308e+01,6.000780937e+01,2.817273712e+00,1.957009225e+06,-6.418426614e+06,1.888198630e+05,4.008279195e+05
5.333333333e-06,2.533333333e-05,0.000000000e+00,6.215267366e+01,5.939899648e+01,2.753677174e+00,2.082965671e+06,-6.387513758e+06,1.950819490e+05,3.867655538e+05
5.666666667e-06,2.533333333e-05,0.000000000e+00,6.143833673e+01,5.875020921e+01,2.688127527e+00,2.208324165e+06,-6.353108020e+06,2.004685337e+05,3.725705375e+05
6.000000000e-06,2.533333333e-05,0.000000000e+00,6.068227753e+01,5.806136878e+01,2.620908755e+00,2.333078610e+06,-6.314984532e+06,2.050122066e+05,3.583355842e+05
6.333333333e-06,2.533333333e-05,0.000000000e+00,5.988470341e+01,5.733241047e+01,2.552292945e+00,2.457222006e+06,-6.272920241e+06,2.087543803e+05,3.441453087e+05
6.666666667e-06,2.533333333e-05,0.000000000e+00,5.904582478e+01,5.656328718e+01,2.482537593e+00,2.580743486e+06,-6.226695637e+06,2.117433584e+05,3.300750166e+05
7.000000000e-06,2.533333333e-05,0.000000000e+00,5.816585703e+01,5.575397332e+01,2.411883709e+00,2.703625573e+06,-6.176096092e+06,2.140326031e+05,3.161899702e+05
7.333333333e-06,2.533333333e-05,0.000000000e+00,5.724502335e+01,5.490446893e+01,2.340554426e+00,2.825841224e+06,-6.120912906e+06,2.156787651e+05,3.025450534e+05
7.666666667e-06,2.533333333e-05,0.000000000e+00,5.628355843e+01,5.401480423e+01,2.268754202e+00,2.947351067e+06,-6.060943998e+06,2.167399048e+05,2.891849082e+05
8.000000000e-06,2.533333333e-05,0.000000000e+00,5.528171296e+01,5.308504439e+01,2.196668571e+00,3.068100848e+06,-5.995994367e+06,2.172738977e+05,2.761444246e+05
8.333333333e-06,2.533333333e-05,0.000000000e+00,5.423975896e+01,5.211529459e+01,2.124464363e+00,3.188019156e+06,-5.925876405e+06,2.173371044e+05,2.634495136e+05
8.666666667e-06,2.533333333e-05,0.000000000e+00,5.315799576e+01,5.110570546e+01,2.052290298e+00,3.307015490e+06,-5.850410174e+06,2.169833392e+05,2.511180677e+05
9.000000000e-06,2.533333333e-05,0.000000000e+00,5.203675660e+01,5.005647870e+01,1.980277896e+00,3.424978663e+06,-5.769423739e+06,2.162631346e+05,2.391610174e+05
9.333333333e-06,2.533333333e-05,0.000000000e+00,5.087641565e+01,4.896787308e+01,1.908542573e+00,3.541775541e+06,-5.682753647e+06,2.152232758e+05,2.275834033e+05
9.666666667e-06,2.533333333e-05,0.000000000e+00,4.967739543e+01,4.784021055e+01,1.837184878e+00,3.657250095e+06,-5.590245626e+06,2.139065647e+05,2.163854072e+05
1.000000000e-05,2.533333333e-05,0.000000000e+00,4.844017446e+01,4.667388268e+01,1.766291783e+00,3.771222751e+06,-5.491755527e+06,2.123517666e+05,2.055632996e+05
1.033333333e-05,2.533333333e-05,0.000000000e+00,4.716529517e+01,4.546935718e+01,1.695937983e+00,3.883490002e+06,-5.387150564e+06,2.105936941e+05,1.951102826e+05
1.066666667e-05,2.533333333e-05,0.000000000e+00,4.585337177e+01,4.422718462e+01,1.626187153e+00,3.993824277e+06,-5.276310827e+06,2.086633868e+05,1.850172182e+05
1.100000000e-05,2.533333333e-05,0.000000000e+00,4.450509825e+01,4.294800509e+01,1.557093159e+00,4.101974071e+06,-5.159131080e+06,2.065883508e+05,1.752732431e+05
1.133333333e-05,2.533333333e-05,0.000000000e+00,4.312125619e+01,4.163255502e+01,1.488701173e+00,4.207664324e+06,-5.035522824e+06,2.043928332e+05,1.658662780e+05
1.166666667e-05,2.533333333e-05,0.000000000e+00,4.170272244e+01,4.028167373e+01,1.421048708e+00,4.310597069e+06,-4.905416581e+06,2.020981085e+05,1.567834421e+05
1.200000000e-05,2.533333333e-05,0.000000000e+00,4.025047652e+01,3.889630995e+01,1.354166565e+00,4.410452381e+06,-4.768764389e+06,1.997227658e+05,1.480113845e+05
1.233333333e-05,2.533333333e-05,0.000000000e+00,3.876560764e+01,3.747752796e+01,1.288079677e+00,4.506889622e+06,-4.625542438e+06,1.972829845e+05,1.395365462e+05
1.266666667e-05,2.533333333e-05,0.000000000e+00,3.724932126e+01,3.602651338e+01,1.222807876e+00,4.599549032e+06,-4.475753822e+06,1.947927941e+05,1.313453624e+05
1.300000000e-05,2.533333333e-05,0.000000000e+00,3.570294504e+01,3.454457846e+01,1.158366574e+00,4.688053675e+06,-4.319431335e+06,1.922643144e+05,1.234244175e+05
1.333333333e-05,2.533333333e-05,0.000000000e+00,3.412793405e+01,3.303316668e+01,1.094767364e+00,4.772011770e+06,-4.156640254e+06,1.897079740e+05,1.157605598e+05
1.366666667e-05,2.533333333e-05,0.000000000e+00,3.252587517e+01,3.149385661e+01,1.032018559e+00,4.851019411e+06,-3.987481057e+06,1.871327078e+05,1.083409854e+05
1.400000000e-05,2.533333333e-05,0.000000000e+00,3.089849051e+01,2.992836484e+01,9.701256649e-01,4.924663697e+06,-3.812091971e+06,1.845461337e+05,1.011532961e+05
1.433333333e-05,2.533333333e-05,0.000000000e+00,2.924763968e+01,2.833854789e+01,9.090917948e-01,4.992526264e+06,-3.630651317e+06,1.819547100e+05,9.418553794e+04
1.466666667e-05,2.533333333e-05,0.000000000e+00,2.757532089e+01,2.672640285e+01,8.489180406e-01,5.054187207e+06,-3.443379526e+06,1.793638740e+05,8.742622375e+04
1.500000000e-05,2.533333333e-05,0.000000000e+00,2.588367060e+01,2.509406681e+01,7.896037948e-01,5.109229374e+06,-3.250540794e+06,1.767781644e+05,8.086434410e+04
1.533333333e-05,2.533333333e-05,0.000000000e+00,2.417496181e+01,2.344381477e+01,7.311470366e-01,5.157242986e+06,-3.052444253e+06,1.742013293e+05,7.448936856e+04
1.566666667e-05,2.533333333e-05,0.000000000e+00,2.245160062e+01,2.177805604e+01,6.735445826e-01,5.197830538e+06,-2.849444609e+06,1.716364195e+05,6.829124029e+04
1.600000000e-05,2.533333333e-05,0.000000000e+00,2.071612134e+01,2.009932903e+01,6.167923094e-01,5.230611914e+06,-2.641942177e+06,1.690858712e+05,6.226036538e+04
1.633333333e-05,2.533333333e-05,0.000000000e+00,1.897117969e+01,1.841029434e+01,5.608853487e-01,5.255229628e+06,-2.430382234e+06,1.665515770e+05,5.638759855e+04
1.666666667e-05,2.533333333e-05,0.000000000e+00,1.721954445e+01,1.671372618e+01,5.058182612e-01,5.271354110e+06,-2.215253666e+06,1.640349478e+05,5.066422617e+04
1.700000000e-05,2.533333333e-05,0.000000000e+00,1.546408723e+01,1.501250204e+01,4.515851903e-01,5.278688924e+06,-1.997086856e+06,1.615369668e+05,4.508194770e+04
1.733333333e-05,2.533333333e-05,0.000000000e+00,1.370777073e+01,1.330959073e+01,3.981799989e-01,5.276975814e+06,-1.776450817e+06,1.590582355e+05,3.963285600e+04
1.766666667e-05,2.533333333e-05,0.000000000e+00,1.195363521e+01,1.160803882e+01,3.455963922e-01,5.265999444e+06,-1.553949559e+06,1.565990133e+05,3.430941718e+04
1.800000000e-05,2.533333333e-05,0.000000000e+00,1.020478365e+01,9.910955620e+00,2.938280274e-01,5.245591741e+06,-1.330217733e+06,1.541592520e+05,2.910445045e+04
1.833333333e-05,2.533333333e-05,0.000000000e+00,8.464365460e+00,8.221496847e+00,2.428686134e-01,5.215635698e+06,-1.105915589e+06,1.517386239e+05,2.401110802e+04
1.866666667e-05,2.533333333e-05,0.000000000e+00,6.735559146e+00,6.542847146e+00,1.927120004e-01,5.176068547e+06,-8.817233295e+05,1.493365471e+05,1.902285567e+04
1.900000000e-05,2.533333333e-05,0.000000000e+00,5.021553991e+00,4.878201727e+00,1.433522636e-01,5.126884196e+06,-6.583349418e+05,1.469522047e+05,1.413345380e+04
1.933333333e-05,2.533333333e-05,0.000000000e+00,3.325531127e+00,3.230747348e+00,9.478377906e-02,5.068134856e+06,-4.364516345e+05,1.445845627e+05,9.336939300e+03
1.966666667e-05,2.533333333e-05,0.000000000e+00,1.650644209e+00,1.603642914e+00,4.700129512e-02,4.999931793e+06,-2.167749931e+05,1.422323822e+05,4.627608331e+03
2.000000000e-05,2.533333333e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,4.963810253e+06,-1.084873803e+05,1.410698126e+05,2.313479667e+03
0.000000000e+00,2.600000000e-05,0.000000000e+00,7.234097271e+01,6.932375172e+01,3.017220997e+00,9.005155772e+04,-7.133379511e+06,9.068070426e+03,4.696066772e+05
3.333333333e-07,2.600000000e-05,0.000000000e+00,7.231096400e+01,6.929674069e+01,3.014223304e+00,1.800904763e+05,-7.132266721e+06,1.809866631e+04,4.686861799e+05
6.666666667e-07,2.600000000e-05,0.000000000e+00,7.224094944e+01,6.923370404e+01,3.007245403e+00,2.926121185e+05,-7.130175490e+06,2.930832807e+04,4.669753104e+05
1.000000000e-06,2.600000000e-05,0.000000000e+00,7.212694193e+01,6.913101196e+01,2.995929978e+00,4.200847467e+05,-7.126734473e+06,4.185884482e+04,4.642075612e+05
1.333333333e-06,2.600000000e-05,0.000000000e+00,7.196839312e+01,6.898810384e+01,2.980289270e+00,5.512256818e+05,-7.121876544e+06,5.453694977e+04,4.603950240e+05
1.666666667e-06,2.600000000e-05,0.000000000e+00,7.176514338e+01,6.880474450e+01,2.960398886e+00,6.837597229e+05,-7.115526774e+06,6.703947425e+04,4.555687613e+05
2.000000000e-06,2.600000000e-05,0.000000000e+00,7.151714486e+01,6.858077516e+01,2.936369705e+00,8.169152287e+05,-7.107594912e+06,7.921883493e+04,4.497712566e+05
2.333333333e-06,2.600000000e-05,0.000000000e+00,7.122439586e+01,6.831605665e+01,2.908339209e+00,9.503523499e+05,-7.097974120e+06,9.097593973e+04,4.430541672e+05
