# Materialgebiet je Zelle
i,j,region
16,225,vacuum
17,225,vacuum
18,225,vacuum
19,225,vacuum
20,225,vacuum
21,225,vacuum
22,225,vacuum
23,225,vacuum
24,225,vacuum
25,225,vacuum
26,225,vacuum
27,225,vacuum
28,225,vacuum
29,225,vacuum
30,225,vacuum
31,225,vacuum
32,225,vacuum
33,225,vacuum
34,225,vacuum
35,225,vacuum
36,225,vacuum
37,225,vacuum
38,225,vacuum
39,225,vacuum
40,225,vacuum
41,225,vacuum
42,225,vacuum
43,225,vacuum
44,225,vacuum
45,225,vacuum
46,225,vacuum
47,225,vacuum
48,225,vacuum
49,225,vacuum
50,225,vacuum
51,225,vacuum
52,225,vacuum
53,225,vacuum
54,225,vacuum
55,225,vacuum
56,225,vacuum
57,225,vacuum
58,225,vacuum
59,225,vacuum
60,225,vacuum
61,225,vacuum
62,225,vacuum
63,225,vacuum
64,225,vacuum
65,225,vacuum
66,225,vacuum
67,225,vacuum
68,225,vacuum
69,225,vacuum
70,225,vacuum
71,225,vacuum
72,225,vacuum
73,225,vacuum
74,225,vacuum
75,225,vacuum
76,225,vacuum
77,225,vacuum
78,225,vacuum
79,225,vacuum
80,225,vacuum
81,225,vacuum
82,225,vacuum
83,225,vacuum
84,225,vacuum
85,225,vacuum
86,225,vacuum
87,225,vacuum
88,225,vacuum
89,225,vacuum
90,225,vacuum
91,225,vacuum
92,225,vacuum
93,225,vacuum
94,225,vacuum
95,225,vacuum
96,225,vacuum
97,225,vacuum
98,225,vacuum
99,225,vacuum
100,225,vacuum
101,225,vacuum
102,225,vacuum
103,225,vacuum
104,225,vacuum
105,225,vacuum
106,225,vacuum
107,225,vacuum
108,225,vacuum
109,225,vacuum
110,225,vacuum
111,225,vacuum
112,225,vacuum
113,225,vacuum
114,225,vacuum
115,225,vacuum
116,225,vacuum
117,225,vacuum
118,225,vacuum
119,225,vacuum
120,225,vacuum
121,225,vacuum
122,225,vacuum
123,225,vacuum
124,225,vacuum
125,225,vacuum
126,225,vacuum
127,225,vacuum
128,225,vacuum
129,225,vacuum
130,225,vacuum
131,225,vacuum
132,225,vacuum
133,225,vacuum
134,225,vacuum
135,225,vacuum
136,225,vacuum
137,225,vacuum
138,225,vacuum
139,225,vacuum
140,225,vacuum
141,225,vacuum
142,225,vacuum
143,225,vacuum
144,225,vacuum
145,225,vacuum
146,225,vacuum
147,225,vacuum
148,225,vacuum
149,225,vacuum
150,225,vacuum
151,225,vacuum
152,225,vacuum
153,225,vacuum
154,225,vacuum
155,225,vacuum
156,225,vacuum
157,225,vacuum
158,225,vacuum
159,225,vacuum
160,225,vacuum
161,225,vacuum
162,225,vacuum
163,225,vacuum
164,225,vacuum
165,225,vacuum
166,225,vacuum
167,225,vacuum
168,225,vacuum
169,225,vacuum
170,225,vacuum
171,225,vacuum
172,225,vacuum
173,225,vacuum
174,225,vacuum
175,225,vacuum
176,225,vacuum
177,225,vacuum
178,225,vacuum
179,225,vacuum
180,225,vacuum
181,225,vacuum
182,225,vacuum
183,225,vacuum
184,225,vacuum
185,225,vacuum
186,225,vacuum
187,225,vacuum
188,225,vacuum
189,225,vacuum
190,225,vacuum
191,225,vacuum
192,225,vacuum
193,225,vacuum
194,225,vacuum
195,225,vacuum
196,225,vacuum
197,225,vacuum
198,225,vacuum
199,225,vacuum
200,225,vacuum
201,225,vacuum
202,225,vacuum
203,225,vacuum
204,225,vacuum
205,225,vacuum
206,225,vacuum
207,225,vacuum
208,225,vacuum
209,225,vacuum
210,225,vacuum
211,225,vacuum
212,225,vacuum
213,225,vacuum
214,225,vacuum
215,225,vacuum
216,225,vacuum
217,225,vacuum
218,225,vacuum
219,225,vacuum
220,225,vacuum
221,225,vacuum
222,225,vacuum
223,225,vacuum
224,225,vacuum
225,225,vacuum
226,225,vacuum
227,225,vacuum
228,225,vacuum
229,225,vacuum
230,225,vacuum
231,225,vacuum
232,225,vacuum
233,225,vacuum
234,225,vacuum
235,225,vacuum
236,225,vacuum
237,225,vacuum
0,226,vacuum
1,226,vacuum
2,226,vacuum
3,226,vacuum
4,226,vacuum
5,226,vacuum
6,226,vacuum
7,226,vacuum
8,226,vacuum
9,226,vacuum
10,226,vacuum
11,226,vacuum
12,226,vacuum
13,226,vacuum
14,226,vacuum
15,226,vacuum
16,226,vacuum
17,226,vacuum
18,226,vacuum
19,226,vacuum
20,226,vacuum
21,226,vacuum
22,226,vacuum
23,226,vacuum
24,226,vacuum
25,226,vacuum
26,226,vacuum
27,226,vacuum
28,226,vacuum
29,226,vacuum
30,226,vacuum
31,226,vacuum
32,226,vacuum
33,226,vacuum
34,226,vacuum
35,226,vacuum
36,226,vacuum
37,226,vacuum
38,226,vacuum
39,226,vacuum
40,226,vacuum
41,226,vacuum
42,226,vacuum
43,226,vacuum
44,226,vacuum
45,226,vacuum
46,226,vacuum
47,226,vacuum
48,226,vacuum
49,226,vacuum
50,226,vacuum
51,226,vacuum
52,226,vacuum
53,226,vacuum
54,226,vacuum
55,226,vacuum
56,226,vacuum
57,226,vacuum
58,226,vacuum
59,226,vacuum
60,226,vacuum
61,226,vacuum
62,226,vacuum
63,226,vacuum
64,226,vacuum
65,226,vacuum
66,226,vacuum
67,226,vacuum
68,226,vacuum
69,226,vacuum
70,226,vacuum
71,226,vacuum
72,226,vacuum
73,226,vacuum
74,226,vacuum
75,226,vacuum
76,226,vacuum
77,226,vacuum
78,226,vacuum
79,226,vacuum
80,226,vacuum
81,226,vacuum
82,226,vacuum
83,226,vacuum
84,226,vacuum
85,226,vacuum
86,226,vacuum
87,226,vacuum
88,226,vacuum
89,226,vacuum
90,226,vacuum
91,226,vacuum
92,226,vacuum
93,226,vacuum
94,226,vacuum
95,226,vacuum
96,226,vacuum
97,226,vacuum
98,226,vacuum
99,226,vacuum
100,226,vacuum
101,226,vacuum
102,226,vacuum
103,226,vacuum
104,226,vacuum
105,226,vacuum
106,226,vacuum
107,226,vacuum
108,226,vacuum
109,226,vacuum
110,226,vacuum
111,226,vacuum
112,226,vacuum
113,226,vacuum
114,226,vacuum
115,226,vacuum
116,226,vacuum
117,226,vacuum
118,226,vacuum
119,226,vacuum
120,226,vacuum
121,226,vacuum
122,226,vacuum
123,226,vacuum
124,226,vacuum
125,226,vacuum
126,226,vacuum
127,226,vacuum
128,226,vacuum
129,226,vacuum
130,226,vacuum
131,226,vacuum
132,226,vacuum
133,226,vacuum
134,226,vacuum
135,226,vacuum
136,226,vacuum
137,226,vacuum
138,226,vacuum
139,226,vacuum
140,226,vacuum
141,226,vacuum
142,226,vacuum
143,226,vacuum
144,226,vacuum
145,226,vacuum
146,226,vacuum
147,226,vacuum
148,226,vacuum
149,226,vacuum
150,226,vacuum
151,226,vacuum
152,226,vacuum
153,226,vacuum
154,226,vacuum
155,226,vacuum
156,226,vacuum
157,226,vacuum
158,226,vacuum
159,226,vacuum
160,226,vacuum
161,226,vacuum
162,226,vacuum
163,226,vacuum
164,226,vacuum
165,226,vacuum
166,226,vacuum
167,226,vacuum
168,226,vacuum
169,226,vacuum
170,226,vacuum
171,226,vacuum
172,226,vacuum
173,226,vacuum
174,226,vacuum
175,226,vacuum
176,226,vacuum
177,226,vacuum
178,226,vacuum
179,226,vacuum
180,226,vacuum
181,226,vacuum
182,226,vacuum
183,226,vacuum
184,226,vacuum
185,226,vacuum
186,226,vacuum
187,226,vacuum
188,226,vacuum
189,226,vacuum
190,226,vacuum
191,226,vacuum
192,226,vacuum
193,226,vacuum
194,226,vacuum
195,226,vacuum
196,226,vacuum
197,226,vacuum
198,226,vacuum
199,226,vacuum
200,226,vacuum
201,226,vacuum
202,226,vacuum
203,226,vacuum
204,226,vacuum
205,226,vacuum
206,226,vacuum
207,226,vacuum
208,226,vacuum
209,226,vacuum
210,226,vacuum
211,226,vacuum
212,226,vacuum
213,226,vacuum
214,226,vacuum
215,226,vacuum
216,226,vacuum
217,226,vacuum
218,226,vacuum
219,226,vacuum
220,226,vacuum
221,226,vacuum
222,226,vacuum
223,226,vacuum
224,226,vacuum
225,226,vacuum
226,226,vacuum
227,226,vacuum
228,226,vacuum
229,226,vacuum
230,226,vacuum
231,226,vacuum
232,226,vacuum
233,226,vacuum
234,226,vacuum
235,226,vacuum
236,226,vacuum
237,226,vacuum
0,227,vacuum
1,227,vacuum
2,227,vacuum
3,227,vacuum
4,227,vacuum
5,227,vacuum
6,227,vacuum
7,227,vacuum
8,227,vacuum
9,227,vacuum
10,227,vacuum
11,227,vacuum
12,227,vacuum
13,227,vacuum
14,227,vacuum
15,227,vacuum
16,227,vacuum
17,227,vacuum
18,227,vacuum
19,227,vacuum
20,227,vacuum
21,227,vacuum
22,227,vacuum
23,227,vacuum
24,227,vacuum
25,227,vacuum
26,227,vacuum
27,227,vacuum
28,227,vacuum
29,227,vacuum
30,227,vacuum
31,227,vacuum
32,227,vacuum
33,227,vacuum
34,227,vacuum
35,227,vacuum
36,227,vacuum
37,227,vacuum
38,227,vacuum
39,227,vacuum
40,227,vacuum
41,227,vacuum
42,227,vacuum
43,227,vacuum
44,227,vacuum
45,227,vacuum
46,227,vacuum
47,227,vacuum
48,227,vacuum
49,227,vacuum
50,227,vacuum
51,227,vacuum
52,227,vacuum
53,227,vacuum
54,227,vacuum
55,227,vacuum
56,227,vacuum
57,227,vacuum
58,227,vacuum
59,227,vacuum
60,227,vacuum
61,227,vacuum
62,227,vacuum
63,227,vacuum
64,227,vacuum
65,227,vacuum
66,227,vacuum
67,227,vacuum
68,227,vacuum
69,227,vacuum
70,227,vacuum
71,227,vacuum
72,227,vacuum
73,227,vacuum
74,227,vacuum
75,227,vacuum
76,227,vacuum
77,227,vacuum
78,227,vacuum
79,227,vacuum
80,227,vacuum
81,227,vacuum
82,227,vacuum
83,227,vacuum
84,227,vacuum
85,227,vacuum
86,227,vacuum
87,227,vacuum
88,227,vacuum
89,227,vacuum
90,227,vacuum
91,227,vacuum
92,227,vacuum
93,227,vacuum
94,227,vacuum
95,227,vacuum
96,227,vacuum
97,227,vacuum
98,227,vacuum
99,227,vacuum
100,227,vacuum
101,227,vacuum
102,227,vacuum
103,227,vacuum
104,227,vacuum
105,227,vacuum
106,227,vacuum
107,227,vacuum
108,227,vacuum
109,227,vacuum
110,227,vacuum
111,227,vacuum
112,227,vacuum
113,227,vacuum
114,227,vacuum
115,227,vacuum
116,227,vacuum
117,227,vacuum
118,227,vacuum
119,227,vacuum
120,227,vacuum
121,227,vacuum
122,227,vacuum
123,227,vacuum
124,227,vacuum
125,227,vacuum
126,227,vacuum
127,227,vacuum
128,227,vacuum
129,227,vacuum
130,227,vacuum
131,227,vacuum
132,227,vacuum
133,227,vacuum
134,227,vacuum
135,227,vacuum
136,227,vacuum
137,227,vacuum
138,227,vacuum
139,227,vacuum
140,227,vacuum
141,227,vacuum
142,227,vacuum
143,227,vacuum
144,227,vacuum
145,227,vacuum
146,227,vacuum
147,227,vacuum
148,227,vacuum
149,227,vacuum
150,227,vacuum
151,227,vacuum
152,227,vacuum
153,227,vacuum
154,227,vacuum
155,227,vacuum
156,227,vacuum
157,227,vacuum
158,227,vacuum
159,227,vacuum
160,227,vacuum
161,227,vacuum
162,227,vacuum
163,227,vacuum
164,227,vacuum
165,227,vacuum
166,227,vacuum
167,227,vacuum
168,227,vacuum
169,227,vacuum
170,227,vacuum
171,227,vacuum
172,227,vacuum
173,227,vacuum
174,227,vacuum
175,227,vacuum
176,227,vacuum
177,227,vacuum
178,227,vacuum
179,227,vacuum
180,227,vacuum
181,227,vacuum
182,227,vacuum
183,227,vacuum
184,227,vacuum
185,227,vacuum
186,227,vacuum
187,227,vacuum
188,227,vacuum
189,227,vacuum
190,227,vacuum
191,227,vacuum
192,227,vacuum
193,227,vacuum
194,227,vacuum
195,227,vacuum
196,227,vacuum
197,227,vacuum
198,227,vacuum
199,227,vacuum
200,227,vacuum
201,227,vacuum
202,227,vacuum
203,227,vacuum
204,227,vacuum
205,227,vacuum
206,227,vacuum
207,227,vacuum
208,227,vacuum
209,227,vacuum
210,227,vacuum
211,227,vacuum
212,227,vacuum
213,227,vacuum
214,227,vacuum
215,227,vacuum
216,227,vacuum
217,227,vacuum
218,227,vacuum
219,227,vacuum
220,227,vacuum
221,227,vacuum
222,227,vacuum
223,227,vacuum
224,227,vacuum
225,227,vacuum
226,227,vacuum
227,227,vacuum
228,227,vacuum
229,227,vacuum
230,227,vacuum
231,227,vacuum
232,227,vacuum
233,227,vacuum
234,227,vacuum
235,227,vacuum
236,227,vacuum
237,227,vacuum
0,228,vacuum
1,228,vacuum
2,228,vacuum
3,228,vacuum
4,228,vacuum
5,228,vacuum
6,228,vacuum
7,228,vacuum
8,228,vacuum
9,228,vacuum
10,228,vacuum
11,228,vacuum
12,228,vacuum
13,228,vacuum
14,228,vacuum
15,228,vacuum
16,228,vacuum
17,228,vacuum
18,228,vacuum
19,228,vacuum
20,228,vacuum
21,228,vacuum
22,228,vacuum
23,228,vacuum
24,228,vacuum
25,228,vacuum
26,228,vacuum
27,228,vacuum
28,228,vacuum
29,228,vacuum
30,228,vacuum
31,228,vacuum
32,228,vacuum
33,228,vacuum
34,228,vacuum
35,228,vacuum
36,228,vacuum
37,228,vacuum
38,228,vacuum
39,228,vacuum
40,228,vacuum
41,228,vacuum
42,228,vacuum
43,228,vacuum
44,228,vacuum
45,228,vacuum
46,228,vacuum
47,228,vacuum
48,228,vacuum
49,228,vacuum
50,228,vacuum
51,228,vacuum
52,228,vacuum
53,228,vacuum
54,228,vacuum
55,228,vacuum
56,228,vacuum
57,228,vacuum
58,228,vacuum
59,228,vacuum
60,228,vacuum
61,228,vacuum
62,228,vacuum
63,228,vacuum
64,228,vacuum
65,228,vacuum
66,228,vacuum
67,228,vacuum
68,228,vacuum
69,228,vacuum
70,228,vacuum
71,228,vacuum
72,228,vacuum
73,228,vacuum
74,228,vacuum
75,228,vacuum
76,228,vacuum
77,228,vacuum
78,228,vacuum
79,228,vacuum
80,228,vacuum
81,228,vacuum
82,228,vacuum
83,228,vacuum
84,228,vacuum
85,228,vacuum
86,228,vacuum
87,228,vacuum
88,228,vacuum
89,228,vacuum
90,228,vacuum
91,228,vacuum
92,228,vacuum
93,228,vacuum
94,228,vacuum
95,228,vacuum
96,228,vacuum
97,228,vacuum
98,228,vacuum
99,228,vacuum
100,228,vacuum
101,228,vacuum
102,228,vacuum
103,228,vacuum
104,228,vacuum
105,228,vacuum
106,228,vacuum
107,228,vacuum
108,228,vacuum
109,228,vacuum
110,228,vacuum
111,228,vacuum
112,228,vacuum
113,228,vacuum
114,228,vacuum
115,228,vacuum
116,228,vacuum
117,228,vacuum
118,228,vacuum
119,228,vacuum
120,228,vacuum
121,228,vacuum
122,228,vacuum
123,228,vacuum
124,228,vacuum
125,228,vacuum
126,228,vacuum
127,228,vacuum
128,228,vacuum
129,228,vacuum
130,228,vacuum
131,228,vacuum
132,228,vacuum
133,228,vacuum
134,228,vacuum
135,228,vacuum
136,228,vacuum
137,228,vacuum
138,228,vacuum
139,228,vacuum
140,228,vacuum
141,228,vacuum
142,228,vacuum
143,228,vacuum
144,228,vacuum
145,228,vacuum
146,228,vacuum
147,228,vacuum
148,228,vacuum
149,228,vacuum
150,228,vacuum
151,228,vacuum
152,228,vacuum
153,228,vacuum
154,228,vacuum
155,228,vacuum
156,228,vacuum
157,228,vacuum
158,228,vacuum
159,228,vacuum
160,228,vacuum
161,228,vacuum
162,228,vacuum
163,228,vacuum
164,228,vacuum
165,228,vacuum
166,228,vacuum
167,228,vacuum
168,228,vacuum
169,228,vacuum
170,228,vacuum
171,228,vacuum
172,228,vacuum
173,228,vacuum
174,228,vacuum
175,228,vacuum
176,228,vacuum
177,228,vacuum
178,228,vacuum
179,228,vacuum
180,228,vacuum
181,228,vacuum
182,228,vacuum
183,228,vacuum
184,228,vacuum
185,228,vacuum
186,228,vacuum
187,228,vacuum
188,228,vacuum
189,228,vacuum
190,228,vacuum
191,228,vacuum
192,228,vacuum
193,228,vacuum
194,228,vacuum
195,228,vacuum
196,228,vacuum
197,228,vacuum
198,228,vacuum
199,228,vacuum
200,228,vacuum
201,228,vacuum
202,228,vacuum
203,228,vacuum
204,228,vacuum
205,228,vacuum
206,228,vacuum
207,228,vacuum
208,228,vacuum
209,228,vacuum
210,228,vacuum
211,228,vacuum
212,228,vacuum
213,228,vacuum
214,228,vacuum
215,228,vacuum
216,228,vacuum
217,228,vacuum
218,228,vacuum
219,228,vacuum
220,228,vacuum
221,228,vacuum
222,228,vacuum
223,228,vacuum
224,228,vacuum
225,228,vacuum
226,228,vacuum
227,228,vacuum
228,228,vacuum
229,228,vacuum
230,228,vacuum
231,228,vacuum
232,228,vacuum
233,228,vacuum
234,228,vacuum
235,228,vacuum
236,228,vacuum
237,228,vacuum
0,229,vacuum
1,229,vacuum
2,229,vacuum
3,229,vacuum
4,229,vacuum
5,229,vacuum
6,229,vacuum
7,229,vacuum
8,229,vacuum
9,229,vacuum
10,229,vacuum
11,229,vacuum
12,229,vacuum
13,229,vacuum
14,229,vacuum
15,229,vacuum
16,229,vacuum
17,229,vacuum
18,229,vacuum
19,229,vacuum
20,229,vacuum
21,229,vacuum
22,229,vacuum
23,229,vacuum
24,229,vacuum
25,229,vacuum
26,229,vacuum
27,229,vacuum
28,229,vacuum
29,229,vacuum
30,229,vacuum
31,229,vacuum
32,229,vacuum
33,229,vacuum
34,229,vacuum
35,229,vacuum
36,229,vacuum
37,229,vacuum
38,229,vacuum
39,229,vacuum
40,229,vacuum
41,229,vacuum
42,229,vacuum
43,229,vacuum
44,229,vacuum
45,229,vacuum
46,229,vacuum
47,229,vacuum
48,229,vacuum
49,229,vacuum
50,229,vacuum
51,229,vacuum
52,229,vacuum
53,229,vacuum
54,229,vacuum
55,229,vacuum
56,229,vacuum
57,229,vacuum
58,229,vacuum
59,229,vacuum
60,229,vacuum
61,229,vacuum
62,229,vacuum
63,229,vacuum
64,229,vacuum
65,229,vacuum
66,229,vacuum
67,229,vacuum
68,229,vacuum
69,229,vacuum
70,229,vacuum
71,229,vacuum
72,229,vacuum
73,229,vacuum
74,229,vacuum
75,229,vacuum
76,229,vacuum
77,229,vacuum
78,229,vacuum
79,229,vacuum
80,229,vacuum
81,229,vacuum
82,229,vacuum
83,229,vacuum
84,229,vacuum
85,229,vacuum
86,229,vacuum
87,229,vacuum
88,229,vacuum
89,229,vacuum
90,229,vacuum
91,229,vacuum
92,229,vacuum
93,229,vacuum
94,229,vacuum
95,229,vacuum
96,229,vacuum
97,229,vacuum
98,229,vacuum
99,229,vacuum
100,229,vacuum
101,229,vacuum
102,229,vacuum
103,229,vacuum
104,229,vacuum
105,229,vacuum
106,229,vacuum
107,229,vacuum
108,229,vacuum
109,229,vacuum
110,229,vacuum
111,229,vacuum
112,229,vacuum
113,229,vacuum
114,229,vacuum
115,229,vacuum
116,229,vacuum
117,229,vacuum
118,229,vacuum
119,229,vacuum
120,229,vacuum
121,229,vacuum
122,229,vacuum
123,229,vacuum
124,229,vacuum
125,229,vacuum
126,229,vacuum
127,229,vacuum
128,229,vacuum
129,229,vacuum
130,229,vacuum
131,229,vacuum
132,229,vacuum
133,229,vacuum
134,229,vacuum
135,229,vacuum
136,229,vacuum
137,229,vacuum
138,229,vacuum
139,229,vacuum
140,229,vacuum
141,229,vacuum
142,229,vacuum
143,229,vacuum
144,229,vacuum
145,229,vacuum
146,229,vacuum
147,229,vacuum
148,229,vacuum
149,229,vacuum
150,229,vacuum
151,229,vacuum
152,229,vacuum
153,229,vacuum
154,229,vacuum
155,229,vacuum
156,229,vacuum
157,229,vacuum
158,229,vacuum
159,229,vacuum
160,229,vacuum
161,229,vacuum
162,229,vacuum
163,229,vacuum
164,229,vacuum
165,229,vacuum
166,229,vacuum
167,229,vacuum
168,229,vacuum
169,229,vacuum
170,229,vacuum
171,229,vacuum
172,229,vacuum
173,229,vacuum
174,229,vacuum
175,229,vacuum
176,229,vacuum
177,229,vacuum
178,229,vacuum
179,229,vacuum
180,229,vacuum
181,229,vacuum
182,229,vacuum
183,229,vacuum
184,229,vacuum
185,229,vacuum
186,229,vacuum
187,229,vacuum
188,229,vacuum
189,229,vacuum
190,229,vacuum
191,229,vacuum
192,229,vacuum
193,229,vacuum
194,229,vacuum
195,229,vacuum
196,229,vacuum
197,229,vacuum
198,229,vacuum
199,229,vacuum
200,229,vacuum
201,229,vacuum
202,229,vacuum
203,229,vacuum
204,229,vacuum
205,229,vacuum
206,229,vacuum
207,229,vacuum
208,229,vacuum
209,229,vacuum
210,229,vacuum
211,229,vacuum
212,229,vacuum
213,229,vacuum
214,229,vacuum
215,229,vacuum
216,229,vacuum
217,229,vacuum
218,229,vacuum
219,229,vacuum
220,229,vacuum
221,229,vacuum
222,229,vacuum
223,229,vacuum
224,229,vacuum
225,229,vacuum
226,229,vacuum
227,229,vacuum
228,229,vacuum
229,229,vacuum
230,229,vacuum
231,229,vacuum
232,229,vacuum
233,229,vacuum
234,229,vacuum
235,229,vacuum
236,229,vacuum
237,229,vacuum
0,230,vacuum
1,230,vacuum
2,230,vacuum
3,230,vacuum
4,230,vacuum
5,230,vacuum
6,230,vacuum
7,230,vacuum
8,230,vacuum
9,230,vacuum
10,230,vacuum
11,230,vacuum
12,230,vacuum
13,230,vacuum
14,230,vacuum
15,230,vacuum
16,230,vacuum
17,230,vacuum
18,230,vacuum
19,230,vacuum
20,230,vacuum
21,230,vacuum
22,230,vacuum
23,230,vacuum
24,230,vacuum
25,230,vacuum
26,230,vacuum
27,230,vacuum
28,230,vacuum
29,230,vacuum
30,230,vacuum
31,230,vacuum
32,230,vacuum
33,230,vacuum
34,230,vacuum
35,230,vacuum
36,230,vacuum
37,230,vacuum
38,230,vacuum
39,230,vacuum
40,230,vacuum
41,230,vacuum
42,230,vacuum
43,230,vacuum
44,230,vacuum
45,230,vacuum
46,230,vacuum
47,230,vacuum
48,230,vacuum
49,230,vacuum
50,230,vacuum
51,230,vacuum
52,230,vacuum
53,230,vacuum
54,230,vacuum
55,230,vacuum
56,230,vacuum
57,230,vacuum
58,230,vacuum
59,230,vacuum
60,230,vacuum
61,230,vacuum
62,230,vacuum
63,230,vacuum
64,230,vacuum
65,230,vacuum
66,230,vacuum
67,230,vacuum
68,230,vacuum
69,230,vacuum
70,230,vacuum
71,230,vacuum
72,230,vacuum
73,230,vacuum
74,230,vacuum
75,230,vacuum
76,230,vacuum
77,230,vacuum
78,230,vacuum
79,230,vacuum
80,230,vacuum
81,230,vacuum
82,230,vacuum
83,230,vacuum
84,230,vacuum
85,230,vacuum
86,230,vacuum
87,230,vacuum
88,230,vacuum
89,230,vacuum
90,230,vacuum
91,230,vacuum
92,230,vacuum
93,230,vacuum
94,230,vacuum
95,230,vacuum
96,230,vacuum
97,230,vacuum
98,230,vacuum
99,230,vacuum
100,230,vacuum
101,230,vacuum
102,230,vacuum
103,230,vacuum
104,230,vacuum
105,230,vacuum
106,230,vacuum
107,230,vacuum
108,230,vacuum
109,230,vacuum
110,230,vacuum
111,230,vacuum
112,230,vacuum
113,230,vacuum
114,230,vacuum
115,230,vacuum
116,230,vacuum
117,230,vacuum
118,230,vacuum
119,230,vacuum
120,230,vacuum
121,230,vacuum
122,230,vacuum
123,230,vacuum
124,230,vacuum
125,230,vacuum
126,230,vacuum
127,230,vacuum
128,230,vacuum
129,230,vacuum
130,230,vacuum
131,230,vacuum
132,230,vacuum
133,230,vacuum
134,230,vacuum
135,230,vacuum
136,230,vacuum
137,230,vacuum
138,230,vacuum
139,230,vacuum
140,230,vacuum
141,230,vacuum
142,230,vacuum
143,230,vacuum
144,230,vacuum
145,230,vacuum
146,230,vacuum
147,230,vacuum
148,230,vacuum
149,230,vacuum
150,230,vacuum
151,230,vacuum
152,230,vacuum
153,230,vacuum
154,230,vacuum
155,230,vacuum
156,230,vacuum
157,230,vacuum
158,230,vacuum
159,230,vacuum
160,230,vacuum
161,230,vacuum
162,230,vacuum
163,230,vacuum
164,230,vacuum
165,230,vacuum
166,230,vacuum
167,230,vacuum
168,230,vacuum
169,230,vacuum
170,230,vacuum
171,230,vacuum
172,230,vacuum
173,230,vacuum
174,230,vacuum
175,230,vacuum
176,230,vacuum
177,230,vacuum
178,230,vacuum
179,230,vacuum
180,230,vacuum
181,230,vacuum
182,230,vacuum
183,230,vacuum
184,230,vacuum
185,230,vacuum
186,230,vacuum
187,230,vacuum
188,230,vacuum
189,230,vacuum
190,230,vacuum
191,230,vacuum
192,230,vacuum
193,230,vacuum
194,230,vacuum
195,230,vacuum
196,230,vacuum
197,230,vacuum
198,230,vacuum
199,230,vacuum
200,230,vacuum
201,230,vacuum
202,230,vacuum
203,230,vacuum
204,230,vacuum
205,230,vacuum
206,230,vacuum
207,230,vacuum
208,230,vacuum
209,230,vacuum
210,230,vacuum
211,230,vacuum
212,230,vacuum
213,230,vacuum
214,230,vacuum
215,230,vacuum
216,230,vacuum
217,230,vacuum
218,230,vacuum
219,230,vacuum
220,230,vacuum
221,230,vacuum
222,230,vacuum
223,230,vacuum
224,230,vacuum
225,230,vacuum
226,230,vacuum
227,230,vacuum
228,230,vacuum
229,230,vacuum
230,230,vacuum
231,230,vacuum
232,230,vacuum
233,230,vacuum
234,230,vacuum
235,230,vacuum
236,230,vacuum
237,230,vacuum
0,231,vacuum
1,231,vacuum
2,231,vacuum
3,231,vacuum
4,231,vacuum
5,231,vacuum
6,231,vacuum
7,231,vacuum
8,231,vacuum
9,231,vacuum
10,231,vacuum
11,231,vacuum
12,231,vacuum
13,231,vacuum
14,231,vacuum
15,231,vacuum
16,231,vacuum
17,231,vacuum
18,231,vacuum
19,231,vacuum
20,231,vacuum
21,231,vacuum
22,231,vacuum
23,231,vacuum
24,231,vacuum
25,231,vacuum
26,231,vacuum
27,231,vacuum
28,231,vacuum
29,231,vacuum
30,231,vacuum
31,231,vacuum
32,231,vacuum
33,231,vacuum
34,231,vacuum
35,231,vacuum
36,231,vacuum
37,231,vacuum
38,231,vacuum
39,231,vacuum
40,231,vacuum
41,231,vacuum
42,231,vacuum
43,231,vacuum
44,231,vacuum
45,231,vacuum
46,231,vacuum
47,231,vacuum
48,231,vacuum
49,231,vacuum
50,231,vacuum
51,231,vacuum
52,231,vacuum
